Order_ID,Order_Date,Customer_ID,Customer_Name,Customer_Age,Gender,State,City,Region,Customer_Segment,Category,Product,Brand,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Cost,Profit,Shipping_Cost,Payment_Method,Sales_Channel,Order_Status,Returned,Delivery_Days,Customer_Rating
ORD100113,2024-07-09,CUST1626,Customer 1626,58,Female,West Bengal,Siliguri,East,Consumer,Electronics,Monitor,Dell,1,88525.84,15,13278.88,75246.96,55484.69,19762.27,196.6,Cash on Delivery,Website,Delivered,No,7,5
ORD100114,2024-01-07,CUST1597,Customer 1597,64,Other,Tamil Nadu,Chennai,East,Home Office,Fashion,Sneakers,Allen Solly,3,4787.82,30,4309.04,10054.42,8030.86,2023.56,239.89,Credit Card,Website,Delivered,No,1,3
ORD100115,2025-02-19,CUST1377,Customer 1377,57,Male,Karnataka,Bengaluru,West,Consumer,Sports,Cricket Bat,Puma,5,13869.66,15,10402.25,58946.05,45847.99,13098.06,170.52,Cash on Delivery,Marketplace,Delivered,No,4,2
ORD100116,2024-09-10,CUST1080,Customer 1080,54,Male,West Bengal,Kolkata,Central,Consumer,Beauty,Hair Dryer,Mamaearth,5,5257.84,5,1314.46,24974.74,18067.16,6907.58,146.2,Net Banking,Mobile App,Delivered,No,1,5
ORD100117,2025-08-20,CUST1426,Customer 1426,47,Other,Delhi,New Delhi,North,Home Office,Fashion,Shirt,Allen Solly,4,1364.02,30,1636.82,3819.26,3119.83,699.43,129.76,Cash on Delivery,Marketplace,Cancelled,No,0,0
ORD100118,2024-08-11,CUST1071,Customer 1071,48,Male,Karnataka,Bengaluru,South,Consumer,Sports,Cricket Bat,Puma,5,1373.53,25,1716.91,5150.74,3418.52,1732.22,44.03,Wallet,Social Media,Delivered,No,5,4
ORD100119,2024-03-23,CUST1542,Customer 1542,26,Other,Telangana,Warangal,North,Corporate,Home & Kitchen,Cookware Set,Bajaj,5,3541.5,20,3541.5,14166,8345.88,5820.12,248.43,Cash on Delivery,Social Media,Delivered,No,4,1
ORD100120,2024-12-20,CUST1785,Customer 1785,19,Male,Maharashtra,Nashik,South,Consumer,Grocery,Spices,Bru,2,725.34,5,72.53,1378.15,772.63,605.52,175.24,UPI,Website,Cancelled,No,0,0
ORD100121,2024-02-15,CUST1516,Customer 1516,36,Male,Uttar Pradesh,Kanpur,Central,Home Office,Beauty,Moisturizer,Maybelline,4,2717.93,10,1087.17,9784.55,7817.34,1967.21,200.73,Debit Card,Mobile App,Delivered,No,6,5
ORD100122,2025-02-27,CUST1049,Customer 1049,40,Other,Gujarat,Ahmedabad,East,Home Office,Home & Kitchen,Bedsheet,Milton,3,7060.06,10,2118.02,19062.16,14422.01,4640.15,123.98,Cash on Delivery,Social Media,Delivered,No,7,5
ORD100123,2024-09-03,CUST1423,Customer 1423,44,Other,Haryana,Rohtak,Central,Consumer,Fashion,Dress,Roadster,2,3818.62,10,763.72,6873.52,5608.15,1265.37,231.24,Cash on Delivery,Mobile App,Cancelled,No,0,0
ORD100124,2025-01-14,CUST1618,Customer 1618,20,Male,Delhi,Delhi,South,Home Office,Home & Kitchen,Chair,Ikea,1,13506.98,10,1350.7,12156.28,6892.7,5263.58,112.98,Wallet,Mobile App,Cancelled,No,0,0
ORD100125,2024-01-16,CUST1713,Customer 1713,56,Other,Tamil Nadu,Coimbatore,South,Home Office,Beauty,Shampoo,The Body Shop,2,5632.38,5,563.24,10701.52,8523.44,2178.08,195.95,Debit Card,Marketplace,Delivered,No,4,4
ORD100126,2024-09-24,CUST1481,Customer 1481,38,Male,Tamil Nadu,Coimbatore,East,Corporate,Beauty,Lipstick,Mamaearth,3,3149.98,30,2834.98,6614.96,4655.49,1959.47,206.62,UPI,Mobile App,Returned,Yes,0,3
ORD100127,2025-08-21,CUST1584,Customer 1584,33,Female,Karnataka,Mangalore,West,Home Office,Sports,Football,Yonex,5,10884.18,15,8163.14,46257.76,27768.34,18489.42,102.57,Wallet,Social Media,Delivered,No,6,3
ORD100128,2024-05-23,CUST1685,Customer 1685,21,Male,Tamil Nadu,Chennai,South,Consumer,Beauty,Shampoo,Maybelline,5,3006.65,0,0,15033.25,10867.56,4165.69,214.6,Wallet,Mobile App,Delivered,No,7,2
ORD100129,2025-09-24,CUST1013,Customer 1013,19,Other,Tamil Nadu,Chennai,East,Consumer,Electronics,Smartwatch,Logitech,5,109573.8,30,164360.7,383508.3,212920.54,170587.76,147.09,Net Banking,Social Media,Delivered,No,5,5
ORD100130,2024-09-03,CUST1081,Customer 1081,41,Female,Gujarat,Ahmedabad,South,Home Office,Fashion,Jeans,Puma,2,7551.44,15,2265.43,12837.45,10514.14,2323.31,88.81,Credit Card,Marketplace,Delivered,No,8,5
ORD100131,2024-04-05,CUST1085,Customer 1085,49,Female,Delhi,New Delhi,North,Home Office,Sports,Cycling Helmet,Decathlon,4,5875.18,30,7050.22,16450.5,9352.4,7098.1,32.08,UPI,Mobile App,Delivered,No,6,5
ORD100132,2025-12-01,CUST1213,Customer 1213,55,Male,Uttar Pradesh,Noida,East,Consumer,Fashion,Watch,H&M,3,10821.95,0,0,32465.85,19777.77,12688.08,217.09,Net Banking,Mobile App,Delivered,No,7,1
ORD100133,2025-12-06,CUST1349,Customer 1349,56,Other,Telangana,Hyderabad,North,Home Office,Grocery,Spices,Britannia,1,1276.94,20,255.39,1021.55,579.95,441.6,126.16,Debit Card,Social Media,Delivered,No,7,3
ORD100134,2025-03-18,CUST1731,Customer 1731,22,Male,Gujarat,Surat,West,Home Office,Beauty,Shampoo,Loreal,2,4126.21,25,2063.11,6189.31,3579.15,2610.16,166.1,Wallet,Mobile App,Delivered,No,5,2
ORD100135,2024-04-03,CUST1090,Customer 1090,29,Female,Tamil Nadu,Chennai,Central,Home Office,Sports,Yoga Mat,Adidas,1,14161.52,30,4248.46,9913.06,6629.58,3283.48,89.35,Cash on Delivery,Website,Delivered,No,8,5
ORD100136,2025-09-03,CUST1743,Customer 1743,53,Male,Gujarat,Ahmedabad,South,Consumer,Electronics,Smartphone,Sony,5,94240.43,25,117800.54,353401.61,195810.08,157591.53,121.04,Debit Card,Marketplace,Delivered,No,3,4
ORD100137,2025-03-21,CUST1739,Customer 1739,58,Female,Delhi,New Delhi,North,Consumer,Home & Kitchen,Vacuum Cleaner,Philips,3,10672.28,30,9605.05,22411.79,18115,4296.79,109.45,Debit Card,Website,Delivered,No,4,4
ORD100138,2024-12-03,CUST1206,Customer 1206,48,Female,Rajasthan,Udaipur,West,Corporate,Beauty,Perfume,The Body Shop,4,2108.21,10,843.28,7589.56,4926.71,2662.85,162.71,Debit Card,Social Media,Returned,Yes,0,2
ORD100139,2025-02-06,CUST1787,Customer 1787,53,Male,Telangana,Warangal,South,Corporate,Grocery,Tea,Britannia,3,329.03,10,98.71,888.38,662.23,226.15,150.04,Debit Card,Website,Returned,Yes,0,4
ORD100140,2024-09-04,CUST1491,Customer 1491,55,Female,Haryana,Panipat,Central,Home Office,Beauty,Hair Dryer,Dove,3,4003.18,25,3002.39,9007.15,7299.35,1707.8,46.27,Wallet,Social Media,Cancelled,No,0,0
ORD100141,2025-10-15,CUST1628,Customer 1628,20,Other,Gujarat,Vadodara,East,Corporate,Grocery,Rice,Britannia,1,317.96,10,31.8,286.16,219.49,66.67,108.1,UPI,Website,Returned,Yes,0,4
ORD100142,2025-06-15,CUST1603,Customer 1603,62,Other,Gujarat,Vadodara,East,Consumer,Electronics,Tablet,Lenovo,5,69871.94,10,34935.97,314423.73,219186.96,95236.77,116.05,Cash on Delivery,Website,Returned,Yes,0,2
ORD100143,2024-12-22,CUST1449,Customer 1449,64,Other,Delhi,New Delhi,North,Corporate,Home & Kitchen,Cookware Set,Prestige,3,8740.9,10,2622.27,23600.43,17038.75,6561.68,106.63,UPI,Website,Delivered,No,8,3
ORD100144,2025-06-12,CUST1415,Customer 1415,58,Male,Haryana,Faridabad,West,Consumer,Electronics,Monitor,HP,2,66453.28,20,26581.31,106325.25,78122.49,28202.76,240.86,Wallet,Mobile App,Delivered,No,3,4
ORD100145,2025-12-22,CUST1192,Customer 1192,41,Female,Telangana,Hyderabad,South,Corporate,Beauty,Moisturizer,Dove,2,1353.84,5,135.38,2572.3,1904.85,667.45,205.89,UPI,Marketplace,Cancelled,No,0,0
ORD100146,2024-11-16,CUST1633,Customer 1633,29,Other,Gujarat,Vadodara,Central,Consumer,Sports,Cycling Helmet,Puma,5,6013,25,7516.25,22548.75,16769.77,5778.98,106.54,Wallet,Mobile App,Delivered,No,5,5
ORD100147,2024-07-06,CUST1434,Customer 1434,29,Female,Karnataka,Bengaluru,South,Corporate,Home & Kitchen,Cooker,Philips,3,17412.55,25,13059.41,39178.24,26955.37,12222.87,60.33,Debit Card,Mobile App,Delivered,No,3,5
ORD100148,2025-01-02,CUST1669,Customer 1669,49,Female,Rajasthan,Jaipur,West,Corporate,Fashion,Shirt,Allen Solly,1,5969.92,10,596.99,5372.93,4400.54,972.39,242.04,Wallet,Social Media,Cancelled,No,0,0
ORD100149,2024-08-13,CUST1580,Customer 1580,65,Female,Rajasthan,Jaipur,North,Corporate,Beauty,Shampoo,Nivea,3,341.27,10,102.38,921.43,670.26,251.17,67.01,Net Banking,Marketplace,Delivered,No,2,5
ORD100150,2025-03-11,CUST1270,Customer 1270,40,Male,Gujarat,Ahmedabad,South,Consumer,Grocery,Rice,Catch,1,1853.17,10,185.32,1667.85,1081.17,586.68,249.85,Wallet,Marketplace,Delivered,No,8,1
ORD100151,2025-09-22,CUST1288,Customer 1288,56,Other,Telangana,Hyderabad,South,Corporate,Sports,Running Shoes,Nivia,2,11837.28,10,2367.46,21307.1,17382.23,3924.87,155.42,Wallet,Marketplace,Cancelled,No,0,0
ORD100152,2024-04-07,CUST1130,Customer 1130,62,Male,Gujarat,Vadodara,South,Home Office,Home & Kitchen,Table,Usha,2,24078.61,25,12039.31,36117.91,30815.57,5302.34,248.35,Debit Card,Mobile App,Returned,Yes,0,2
ORD100153,2025-10-04,CUST1413,Customer 1413,50,Other,Haryana,Panipat,West,Corporate,Sports,Yoga Mat,Puma,4,5815.03,5,1163.01,22097.11,16773.85,5323.26,223.63,Debit Card,Website,Delivered,No,5,3
ORD100154,2024-03-05,CUST1291,Customer 1291,39,Other,West Bengal,Siliguri,West,Corporate,Sports,Cricket Bat,Nivia,5,6146.42,25,7683.02,23049.08,18950.95,4098.13,138.84,Wallet,Website,Delivered,No,3,5
ORD100155,2024-06-10,CUST1666,Customer 1666,37,Male,Uttar Pradesh,Noida,East,Corporate,Electronics,Smartphone,Logitech,4,55053.92,25,55053.92,165161.76,101865.99,63295.77,181.49,UPI,Marketplace,Delivered,No,5,1
ORD100156,2025-10-02,CUST1002,Customer 1002,31,Female,Uttar Pradesh,Prayagraj,Central,Consumer,Sports,Dumbbells,Nike,3,10972.03,10,3291.61,29624.48,20489.66,9134.82,50.06,Net Banking,Social Media,Delivered,No,2,2
ORD100157,2025-12-11,CUST1106,Customer 1106,38,Female,Delhi,Delhi,West,Consumer,Electronics,Laptop,Sony,2,57585.18,10,11517.04,103653.32,70112.46,33540.86,190.77,Wallet,Mobile App,Delivered,No,5,2
ORD100158,2024-08-06,CUST1144,Customer 1144,25,Other,West Bengal,Siliguri,West,Corporate,Electronics,Laptop,Dell,2,110427.35,30,66256.41,154598.29,128902.14,25696.15,49.07,Credit Card,Mobile App,Delivered,No,7,3
ORD100159,2025-09-06,CUST1211,Customer 1211,51,Other,Gujarat,Vadodara,East,Home Office,Home & Kitchen,Cooker,Philips,5,7301.79,0,0,36508.95,30295.29,6213.66,174.85,UPI,Mobile App,Delivered,No,4,4
ORD100160,2025-10-15,CUST1397,Customer 1397,54,Female,Maharashtra,Nashik,South,Corporate,Beauty,Lipstick,Nivea,5,565.42,0,0,2827.1,2475.61,351.49,235.46,UPI,Website,Delivered,No,6,5
ORD100161,2024-02-10,CUST1786,Customer 1786,44,Female,Karnataka,Bengaluru,West,Consumer,Grocery,Wheat Flour,Tata,1,2374.27,25,593.57,1780.7,1277.09,503.61,168.29,Wallet,Mobile App,Cancelled,No,0,0
ORD100162,2024-06-08,CUST1060,Customer 1060,33,Male,Delhi,New Delhi,West,Home Office,Home & Kitchen,Cooker,Ikea,5,8337.07,5,2084.27,39601.08,25834,13767.08,126.25,Net Banking,Website,Delivered,No,7,1
ORD100163,2025-12-19,CUST1266,Customer 1266,28,Female,Uttar Pradesh,Greater Noida,East,Home Office,Home & Kitchen,Bedsheet,Prestige,1,4304.86,20,860.97,3443.89,2488.53,955.36,202.26,UPI,Website,Returned,Yes,0,2
ORD100164,2024-09-26,CUST1581,Customer 1581,28,Female,Gujarat,Ahmedabad,North,Home Office,Home & Kitchen,Cookware Set,Ikea,5,15781.44,30,23672.16,55235.04,38676.42,16558.62,109.23,Wallet,Website,Delivered,No,3,3
ORD100165,2024-02-17,CUST1567,Customer 1567,63,Other,Uttar Pradesh,Kanpur,East,Consumer,Fashion,T-Shirt,Levis,4,4558.53,10,1823.41,16410.71,9995.06,6415.65,241.28,Cash on Delivery,Marketplace,Delivered,No,7,2
ORD100166,2025-05-29,CUST1290,Customer 1290,37,Female,Tamil Nadu,Chennai,West,Consumer,Home & Kitchen,Cooker,Havells,1,4688.77,0,0,4688.77,4055.06,633.71,45.16,Debit Card,Mobile App,Delivered,No,2,5
ORD100167,2025-04-20,CUST1560,Customer 1560,33,Male,Rajasthan,Jaipur,West,Consumer,Home & Kitchen,Table,Milton,3,14894.35,30,13404.92,31278.13,27501.91,3776.22,200.69,Credit Card,Marketplace,Returned,Yes,0,1
ORD100168,2024-01-02,CUST1430,Customer 1430,49,Male,Uttar Pradesh,Agra,North,Consumer,Sports,Cycling Helmet,Nivia,4,12780.39,15,7668.23,43453.33,25389.92,18063.41,146.56,Credit Card,Social Media,Delivered,No,3,3
ORD100169,2025-06-01,CUST1679,Customer 1679,26,Male,Delhi,New Delhi,East,Corporate,Sports,Badminton Racket,Puma,2,9667.07,25,4833.53,14500.61,8333.41,6167.2,154.92,Wallet,Marketplace,Delivered,No,5,3
ORD100170,2024-07-26,CUST1322,Customer 1322,44,Male,Maharashtra,Mumbai,West,Corporate,Home & Kitchen,Vacuum Cleaner,Ikea,2,19553.44,5,1955.34,37151.54,22338.68,14812.86,66.16,Cash on Delivery,Marketplace,Delivered,No,6,2
ORD100171,2025-12-14,CUST1406,Customer 1406,50,Male,Karnataka,Mangalore,South,Consumer,Electronics,Smartphone,Dell,5,5319.41,20,5319.41,21277.64,12744.18,8533.46,186.45,Cash on Delivery,Social Media,Delivered,No,5,3
ORD100172,2024-05-23,CUST1703,Customer 1703,58,Other,West Bengal,Kolkata,Central,Corporate,Grocery,Tea,Aashirvaad,1,79.29,10,7.93,71.36,42.33,29.03,211.21,UPI,Website,Delivered,No,2,5
ORD100173,2024-12-05,CUST1742,Customer 1742,43,Female,Haryana,Gurgaon,West,Consumer,Electronics,Smartwatch,Logitech,1,5602.21,30,1680.66,3921.55,2222.38,1699.17,233.31,Debit Card,Mobile App,Delivered,No,1,4
ORD100174,2024-02-05,CUST1491,Customer 1491,21,Male,West Bengal,Kolkata,East,Corporate,Fashion,Dress,H&M,5,7544.37,10,3772.18,33949.67,25924.03,8025.64,139.76,Credit Card,Social Media,Cancelled,No,0,0
ORD100175,2025-05-06,CUST1277,Customer 1277,29,Male,Telangana,Warangal,South,Consumer,Fashion,Jacket,Levis,5,9442.79,20,9442.79,37771.16,32150.18,5620.98,140.53,Debit Card,Website,Delivered,No,6,5
ORD100176,2024-06-12,CUST1058,Customer 1058,32,Other,Rajasthan,Jaipur,East,Consumer,Beauty,Moisturizer,Loreal,1,1599.96,10,160,1439.96,918.63,521.33,209.58,Credit Card,Mobile App,Returned,Yes,0,4
ORD100177,2025-12-21,CUST1556,Customer 1556,37,Male,Rajasthan,Jaipur,North,Consumer,Grocery,Biscuits,Britannia,3,2371.52,10,711.46,6403.1,4711.57,1691.53,71.41,Credit Card,Mobile App,Delivered,No,8,1
ORD100178,2024-07-25,CUST1061,Customer 1061,19,Male,Tamil Nadu,Madurai,Central,Corporate,Electronics,Mouse,Samsung,2,41220.71,10,8244.14,74197.28,63304.95,10892.33,215.74,UPI,Marketplace,Delivered,No,3,1
ORD100179,2024-12-10,CUST1499,Customer 1499,59,Female,Rajasthan,Jaipur,Central,Home Office,Sports,Dumbbells,Puma,3,5042.27,10,1512.68,13614.13,10777.98,2836.15,126.11,Net Banking,Marketplace,Returned,Yes,0,2
ORD100180,2025-12-06,CUST1790,Customer 1790,54,Male,Karnataka,Mangalore,East,Home Office,Fashion,Sneakers,Roadster,3,1789.98,0,0,5369.94,4634.8,735.14,238.71,Credit Card,Website,Delivered,No,3,5
ORD100181,2024-12-21,CUST1344,Customer 1344,46,Male,Delhi,New Delhi,South,Consumer,Beauty,Shampoo,Loreal,3,1132.14,5,169.82,3226.6,2649.52,577.08,177.41,Wallet,Website,Returned,Yes,0,3
ORD100182,2024-02-19,CUST1388,Customer 1388,40,Other,Delhi,New Delhi,West,Home Office,Home & Kitchen,Table,Usha,4,11095.95,25,11095.95,33287.85,28953.89,4333.96,224.6,Wallet,Mobile App,Delivered,No,7,1
ORD100183,2024-01-21,CUST1165,Customer 1165,64,Male,Uttar Pradesh,Varanasi,Central,Home Office,Fashion,Watch,Puma,3,3355.19,5,503.28,9562.29,5493.4,4068.89,67.42,Cash on Delivery,Website,Delivered,No,2,3
ORD100184,2024-06-09,CUST1740,Customer 1740,64,Other,Rajasthan,Udaipur,East,Home Office,Beauty,Hair Dryer,Lakme,1,742.36,10,74.24,668.12,582.3,85.82,120.04,Debit Card,Marketplace,Cancelled,No,0,0
ORD100185,2024-06-06,CUST1615,Customer 1615,48,Male,Telangana,Warangal,North,Consumer,Fashion,Jeans,Levis,1,4521.7,25,1130.42,3391.28,1963.27,1428.01,211.26,Credit Card,Marketplace,Returned,Yes,0,1
ORD100186,2025-04-27,CUST1380,Customer 1380,42,Female,Karnataka,Mysore,North,Corporate,Electronics,Mouse,HP,4,107437.86,15,64462.72,365288.72,211894.92,153393.8,149.71,Cash on Delivery,Social Media,Delivered,No,3,4
ORD100187,2024-03-04,CUST1424,Customer 1424,55,Male,Karnataka,Mangalore,Central,Consumer,Home & Kitchen,Chair,Usha,2,18867.82,5,1886.78,35848.86,20730.8,15118.06,105.63,Cash on Delivery,Social Media,Cancelled,No,0,0
ORD100188,2024-03-21,CUST1694,Customer 1694,57,Male,West Bengal,Siliguri,North,Corporate,Grocery,Dry Fruits,Bru,4,2261.8,0,0,9047.2,6475.02,2572.18,228.1,Credit Card,Mobile App,Cancelled,No,0,0
ORD100189,2024-03-21,CUST1069,Customer 1069,23,Female,Uttar Pradesh,Prayagraj,West,Home Office,Fashion,Jacket,Nike,4,2662.46,10,1064.98,9584.86,7909.96,1674.9,86.73,Debit Card,Marketplace,Returned,Yes,0,5
ORD100190,2025-06-19,CUST1109,Customer 1109,54,Male,Rajasthan,Jodhpur,East,Corporate,Grocery,Dry Fruits,Tata,4,325.67,10,130.27,1172.41,702.16,470.25,159.35,Debit Card,Social Media,Delivered,No,5,5
ORD100191,2024-02-08,CUST1040,Customer 1040,43,Female,Rajasthan,Udaipur,West,Corporate,Sports,Yoga Mat,Cosco,2,4348.59,10,869.72,7827.46,5902.07,1925.39,179.78,Debit Card,Website,Delivered,No,4,1
ORD100192,2025-12-13,CUST1793,Customer 1793,38,Female,Karnataka,Mysore,North,Consumer,Home & Kitchen,Table,Ikea,1,24319.29,10,2431.93,21887.36,13008.69,8878.67,244.33,Cash on Delivery,Mobile App,Delivered,No,7,5
ORD100193,2024-02-27,CUST1800,Customer 1800,51,Other,Gujarat,Surat,South,Consumer,Beauty,Hair Dryer,Dove,5,4780.22,5,1195.06,22706.04,14819.57,7886.47,141.49,UPI,Mobile App,Delivered,No,1,2
ORD100194,2024-07-22,CUST1698,Customer 1698,19,Male,Tamil Nadu,Madurai,Central,Corporate,Electronics,Mouse,Samsung,3,44518.06,30,40066.25,93487.93,67002.02,26485.91,169.79,Credit Card,Social Media,Delivered,No,6,4
ORD100195,2025-12-06,CUST1227,Customer 1227,59,Male,Haryana,Panipat,West,Home Office,Grocery,Biscuits,Britannia,1,748.42,25,187.1,561.32,317.92,243.4,217.84,UPI,Website,Delivered,No,4,3
ORD100196,2024-08-17,CUST1434,Customer 1434,42,Female,Haryana,Gurgaon,South,Corporate,Beauty,Shampoo,Maybelline,3,3708.81,15,1668.96,9457.47,7426.05,2031.42,186.06,Debit Card,Social Media,Delivered,No,8,3
ORD100197,2025-01-18,CUST1345,Customer 1345,35,Other,Gujarat,Vadodara,East,Home Office,Grocery,Wheat Flour,Tata,5,1635.99,15,1226.99,6952.96,4508.97,2443.99,53.78,Wallet,Marketplace,Delivered,No,6,3
ORD100198,2025-11-07,CUST1429,Customer 1429,43,Female,Uttar Pradesh,Prayagraj,Central,Consumer,Fashion,Sneakers,Adidas,3,8264.84,0,0,24794.52,18999.6,5794.92,249.44,Debit Card,Mobile App,Delivered,No,1,5
ORD100199,2025-06-03,CUST1265,Customer 1265,64,Other,West Bengal,Siliguri,East,Home Office,Sports,Running Shoes,Nivia,3,12727.66,10,3818.3,34364.68,22232.19,12132.49,133.57,UPI,Mobile App,Returned,Yes,0,2
ORD100200,2024-12-05,CUST1650,Customer 1650,55,Other,Karnataka,Mysore,South,Home Office,Home & Kitchen,Chair,Milton,3,6698.84,15,3014.48,17082.04,12009.37,5072.67,55.91,UPI,Social Media,Delivered,No,2,4
ORD100201,2024-05-20,CUST1798,Customer 1798,23,Female,Uttar Pradesh,Greater Noida,East,Home Office,Grocery,Coffee,MDH,2,889.54,30,533.72,1245.36,743.81,501.55,219.73,UPI,Website,Delivered,No,6,2
ORD100202,2025-05-16,CUST1393,Customer 1393,18,Male,Haryana,Faridabad,North,Corporate,Beauty,Perfume,Lakme,1,907.02,25,226.75,680.27,516.36,163.91,118.75,Net Banking,Mobile App,Delivered,No,4,3
ORD100203,2024-11-15,CUST1298,Customer 1298,47,Other,Maharashtra,Nagpur,South,Corporate,Electronics,Laptop,Lenovo,2,12773.63,15,3832.09,21715.17,13140.21,8574.96,211.25,Cash on Delivery,Marketplace,Delivered,No,6,4
ORD100204,2024-08-17,CUST1729,Customer 1729,59,Male,Uttar Pradesh,Kanpur,Central,Home Office,Fashion,Sneakers,Roadster,2,2770.93,0,0,5541.86,4126.46,1415.4,67.18,UPI,Website,Delivered,No,7,3
ORD100205,2025-12-07,CUST1157,Customer 1157,31,Other,Uttar Pradesh,Lucknow,East,Corporate,Sports,Cricket Bat,Nivia,1,6426.6,25,1606.65,4819.95,2847.56,1972.39,85.6,Wallet,Website,Returned,Yes,0,1
ORD100206,2025-12-18,CUST1117,Customer 1117,24,Female,Rajasthan,Jodhpur,South,Corporate,Sports,Running Shoes,Adidas,2,6456.74,5,645.67,12267.81,8818.38,3449.43,165.89,Net Banking,Mobile App,Delivered,No,4,5
ORD100207,2025-07-15,CUST1092,Customer 1092,25,Other,Haryana,Gurgaon,South,Consumer,Home & Kitchen,Cookware Set,Ikea,4,22781.33,30,27337.6,63787.72,42042.43,21745.29,30.6,Net Banking,Website,Returned,Yes,0,4
ORD100208,2024-08-24,CUST1041,Customer 1041,36,Female,Karnataka,Mangalore,North,Consumer,Sports,Dumbbells,Yonex,4,14833.39,15,8900.03,50433.53,32134.29,18299.24,41.02,UPI,Website,Delivered,No,6,4
ORD100209,2025-09-28,CUST1411,Customer 1411,43,Female,Tamil Nadu,Coimbatore,West,Corporate,Fashion,Sneakers,Zara,3,10578.16,5,1586.72,30147.76,20288.4,9859.36,105.4,Wallet,Mobile App,Delivered,No,5,4
ORD100210,2025-03-02,CUST1627,Customer 1627,19,Other,Haryana,Gurgaon,West,Consumer,Electronics,Headphones,Samsung,5,58179.64,30,87269.46,203628.74,124176.06,79452.68,113.55,Cash on Delivery,Social Media,Delivered,No,3,4
ORD100211,2025-12-22,CUST1532,Customer 1532,51,Other,Tamil Nadu,Chennai,South,Corporate,Electronics,Smartphone,Apple,5,92219.68,10,46109.84,414988.56,362162.81,52825.75,177.37,Debit Card,Social Media,Delivered,No,2,4
ORD100212,2025-05-22,CUST1052,Customer 1052,50,Male,Haryana,Rohtak,South,Consumer,Fashion,T-Shirt,Levis,2,1175.92,30,705.55,1646.29,1079.65,566.64,102.8,Cash on Delivery,Social Media,Delivered,No,7,4
ORD100213,2024-11-19,CUST1563,Customer 1563,18,Male,West Bengal,Siliguri,Central,Home Office,Grocery,Dry Fruits,Aashirvaad,1,2452.64,0,0,2452.64,1432.03,1020.61,120.71,Wallet,Marketplace,Cancelled,No,0,0
ORD100214,2024-02-25,CUST1734,Customer 1734,60,Female,Tamil Nadu,Coimbatore,North,Home Office,Grocery,Tea,Catch,2,2118.58,20,847.43,3389.73,2490.94,898.79,166.35,Credit Card,Website,Delivered,No,8,1
ORD100215,2025-06-18,CUST1761,Customer 1761,64,Female,Karnataka,Mangalore,East,Home Office,Home & Kitchen,Lamp,Usha,3,17626.88,0,0,52880.64,44735.41,8145.23,138.33,Credit Card,Mobile App,Returned,Yes,0,1
ORD100216,2024-12-12,CUST1127,Customer 1127,46,Female,West Bengal,Kolkata,Central,Home Office,Electronics,Keyboard,Lenovo,1,90979.35,0,0,90979.35,77858.92,13120.43,214.24,Credit Card,Social Media,Cancelled,No,0,0
ORD100217,2025-06-04,CUST1674,Customer 1674,56,Other,Rajasthan,Udaipur,West,Corporate,Electronics,Laptop,Boat,2,83172.22,10,16634.44,149710,118430.08,31279.92,58.24,Net Banking,Mobile App,Delivered,No,6,5
ORD100218,2024-05-16,CUST1729,Customer 1729,65,Other,Karnataka,Mysore,South,Home Office,Home & Kitchen,Cookware Set,Ikea,2,10465.45,15,3139.64,17791.26,14734.98,3056.28,150.52,Wallet,Marketplace,Delivered,No,4,2
ORD100219,2025-05-30,CUST1492,Customer 1492,55,Other,Haryana,Faridabad,West,Home Office,Sports,Badminton Racket,Nivia,5,10506.39,20,10506.39,42025.56,32965.54,9060.02,197.37,Wallet,Marketplace,Cancelled,No,0,0
ORD100220,2024-01-26,CUST1294,Customer 1294,61,Female,Gujarat,Ahmedabad,East,Consumer,Beauty,Face Cream,Nivea,4,1000.16,0,0,4000.64,2464.27,1536.37,195.04,Net Banking,Website,Delivered,No,3,1
